ISONE Hourly Real-Time Locational Marginal Prices ($/megawatt) for Hubs
Hourly real-time locational marginal prices for ISO-NE
Source: EIA collected from ISONE
UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Internal Hub LMP,Internal Hub (Congestion),Internal Hub (Energy),Internal Hub (Loss)
2022-02-24 17:00:00,2022-02-24 11:00:00,2022-02-24 12:00:00,2022-02-24,12,94.72,0.0,94.63,0.09
2022-02-24 18:00:00,2022-02-24 12:00:00,2022-02-24 13:00:00,2022-02-24,13,79.03,0.0,78.92,0.11
2022-02-24 19:00:00,2022-02-24 13:00:00,2022-02-24 14:00:00,2022-02-24,14,92.96,0.0,92.66,0.3
2022-02-24 20:00:00,2022-02-24 14:00:00,2022-02-24 15:00:00,2022-02-24,15,87.19,0.0,86.83,0.36
2022-02-24 21:00:00,2022-02-24 15:00:00,2022-02-24 16:00:00,2022-02-24,16,86.49,0.0,86.15,0.34
2022-02-24 22:00:00,2022-02-24 16:00:00,2022-02-24 17:00:00,2022-02-24,17,97.31,0.0,97.0,0.31
2022-02-24 23:00:00,2022-02-24 17:00:00,2022-02-24 18:00:00,2022-02-24,18,153.87,0.0,153.14,0.73
2022-02-25 00:00:00,2022-02-24 18:00:00,2022-02-24 19:00:00,2022-02-24,19,141.44,0.0,140.84,0.6
2022-02-25 01:00:00,2022-02-24 19:00:00,2022-02-24 20:00:00,2022-02-24,20,158.25,0.0,157.51,0.74
2022-02-25 02:00:00,2022-02-24 20:00:00,2022-02-24 21:00:00,2022-02-24,21,114.9,0.0,114.41,0.49
2022-02-25 03:00:00,2022-02-24 21:00:00,2022-02-24 22:00:00,2022-02-24,22,103.89,0.0,103.45,0.44
2022-02-25 04:00:00,2022-02-24 22:00:00,2022-02-24 23:00:00,2022-02-24,23,101.64,0.0,101.26,0.38
2022-02-25 05:00:00,2022-02-24 23:00:00,2022-02-25 00:00:00,2022-02-24,24,133.49,0.0,133.02,0.47
2022-02-25 06:00:00,2022-02-25 00:00:00,2022-02-25 01:00:00,2022-02-25,1,109.88,0.0,109.35,0.53
2022-02-25 07:00:00,2022-02-25 01:00:00,2022-02-25 02:00:00,2022-02-25,2,112.9,0.0,112.32,0.58
2022-02-25 08:00:00,2022-02-25 02:00:00,2022-02-25 03:00:00,2022-02-25,3,106.21,0.0,105.72,0.49
2022-02-25 09:00:00,2022-02-25 03:00:00,2022-02-25 04:00:00,2022-02-25,4,115.58,0.0,115.12,0.46
2022-02-25 10:00:00,2022-02-25 04:00:00,2022-02-25 05:00:00,2022-02-25,5,95.46,0.0,95.07,0.39
2022-02-25 11:00:00,2022-02-25 05:00:00,2022-02-25 06:00:00,2022-02-25,6,66.91,0.0,66.65,0.26
2022-02-25 12:00:00,2022-02-25 06:00:00,2022-02-25 07:00:00,2022-02-25,7,57.77,0.0,57.48,0.29
2022-02-25 13:00:00,2022-02-25 07:00:00,2022-02-25 08:00:00,2022-02-25,8,95.29,0.0,94.77,0.52
2022-02-25 14:00:00,2022-02-25 08:00:00,2022-02-25 09:00:00,2022-02-25,9,104.0,0.0,103.37,0.63
2022-02-25 15:00:00,2022-02-25 09:00:00,2022-02-25 10:00:00,2022-02-25,10,148.15,0.0,147.42,0.73
2022-02-25 16:00:00,2022-02-25 10:00:00,2022-02-25 11:00:00,2022-02-25,11,217.43,0.0,216.5,0.93
2022-02-25 17:00:00,2022-02-25 11:00:00,2022-02-25 12:00:00,2022-02-25,12,229.76,0.0,228.76,1.0
2022-02-25 18:00:00,2022-02-25 12:00:00,2022-02-25 13:00:00,2022-02-25,13,278.65,0.0,277.45,1.2
2022-02-25 19:00:00,2022-02-25 13:00:00,2022-02-25 14:00:00,2022-02-25,14,286.27,0.0,285.19,1.08
2022-02-25 20:00:00,2022-02-25 14:00:00,2022-02-25 15:00:00,2022-02-25,15,249.84,0.0,248.96,0.88
2022-02-25 21:00:00,2022-02-25 15:00:00,2022-02-25 16:00:00,2022-02-25,16,180.07,0.0,179.46,0.61
2022-02-25 22:00:00,2022-02-25 16:00:00,2022-02-25 17:00:00,2022-02-25,17,201.9,0.0,201.15,0.75
2022-02-25 23:00:00,2022-02-25 17:00:00,2022-02-25 18:00:00,2022-02-25,18,261.65,0.0,260.68,0.97
2022-02-26 00:00:00,2022-02-25 18:00:00,2022-02-25 19:00:00,2022-02-25,19,311.47,0.0,310.3,1.17
2022-02-26 01:00:00,2022-02-25 19:00:00,2022-02-25 20:00:00,2022-02-25,20,269.3,0.0,268.06,1.24
2022-02-26 02:00:00,2022-02-25 20:00:00,2022-02-25 21:00:00,2022-02-25,21,173.86,0.0,172.88,0.98
2022-02-26 03:00:00,2022-02-25 21:00:00,2022-02-25 22:00:00,2022-02-25,22,146.69,0.0,145.92,0.77
2022-02-26 04:00:00,2022-02-25 22:00:00,2022-02-25 23:00:00,2022-02-25,23,139.37,0.0,138.76,0.61
2022-02-26 05:00:00,2022-02-25 23:00:00,2022-02-26 00:00:00,2022-02-25,24,146.18,0.0,145.44,0.74
2022-02-26 06:00:00,2022-02-26 00:00:00,2022-02-26 01:00:00,2022-02-26,1,130.72,0.0,129.99,0.73
2022-02-26 07:00:00,2022-02-26 01:00:00,2022-02-26 02:00:00,2022-02-26,2,134.93,0.0,134.16,0.77
2022-02-26 08:00:00,2022-02-26 02:00:00,2022-02-26 03:00:00,2022-02-26,3,134.86,0.0,134.06,0.8
2022-02-26 09:00:00,2022-02-26 03:00:00,2022-02-26 04:00:00,2022-02-26,4,124.96,0.0,124.2,0.76
2022-02-26 10:00:00,2022-02-26 04:00:00,2022-02-26 05:00:00,2022-02-26,5,117.36,0.0,116.65,0.71
2022-02-26 11:00:00,2022-02-26 05:00:00,2022-02-26 06:00:00,2022-02-26,6,119.77,0.0,119.02,0.75
2022-02-26 12:00:00,2022-02-26 06:00:00,2022-02-26 07:00:00,2022-02-26,7,116.3,0.0,115.56,0.74
2022-02-26 13:00:00,2022-02-26 07:00:00,2022-02-26 08:00:00,2022-02-26,8,151.24,0.0,150.34,0.9
2022-02-26 14:00:00,2022-02-26 08:00:00,2022-02-26 09:00:00,2022-02-26,9,212.47,0.0,211.38,1.09
2022-02-26 15:00:00,2022-02-26 09:00:00,2022-02-26 10:00:00,2022-02-26,10,198.05,0.0,197.16,0.89
2022-02-26 16:00:00,2022-02-26 10:00:00,2022-02-26 11:00:00,2022-02-26,11,201.86,0.0,201.09,0.77
2022-02-26 17:00:00,2022-02-26 11:00:00,2022-02-26 12:00:00,2022-02-26,12,150.54,0.0,150.0,0.54
2022-02-26 18:00:00,2022-02-26 12:00:00,2022-02-26 13:00:00,2022-02-26,13,145.19,0.0,144.62,0.57
2022-02-26 19:00:00,2022-02-26 13:00:00,2022-02-26 14:00:00,2022-02-26,14,131.1,0.0,130.49,0.61
2022-02-26 20:00:00,2022-02-26 14:00:00,2022-02-26 15:00:00,2022-02-26,15,128.65,0.0,128.01,0.64
2022-02-26 21:00:00,2022-02-26 15:00:00,2022-02-26 16:00:00,2022-02-26,16,135.13,0.0,134.47,0.66
2022-02-26 22:00:00,2022-02-26 16:00:00,2022-02-26 17:00:00,2022-02-26,17,138.98,0.0,138.23,0.75
2022-02-26 23:00:00,2022-02-26 17:00:00,2022-02-26 18:00:00,2022-02-26,18,146.63,0.0,145.6,1.03
2022-02-27 00:00:00,2022-02-26 18:00:00,2022-02-26 19:00:00,2022-02-26,19,143.71,0.0,142.66,1.05
2022-02-27 01:00:00,2022-02-26 19:00:00,2022-02-26 20:00:00,2022-02-26,20,138.87,0.0,137.73,1.14
2022-02-27 02:00:00,2022-02-26 20:00:00,2022-02-26 21:00:00,2022-02-26,21,128.63,0.12,127.34,1.17
2022-02-27 03:00:00,2022-02-26 21:00:00,2022-02-26 22:00:00,2022-02-26,22,110.68,0.08,109.51,1.09
2022-02-27 04:00:00,2022-02-26 22:00:00,2022-02-26 23:00:00,2022-02-26,23,96.11,0.02,95.2,0.89
2022-02-27 05:00:00,2022-02-26 23:00:00,2022-02-27 00:00:00,2022-02-26,24,91.67,0.0,90.93,0.74
2022-02-27 06:00:00,2022-02-27 00:00:00,2022-02-27 01:00:00,2022-02-27,1,89.67,0.0,89.0,0.67
2022-02-27 07:00:00,2022-02-27 01:00:00,2022-02-27 02:00:00,2022-02-27,2,88.66,0.0,88.04,0.62
2022-02-27 08:00:00,2022-02-27 02:00:00,2022-02-27 03:00:00,2022-02-27,3,86.32,0.0,85.74,0.58
2022-02-27 09:00:00,2022-02-27 03:00:00,2022-02-27 04:00:00,2022-02-27,4,83.45,0.0,82.88,0.57
2022-02-27 10:00:00,2022-02-27 04:00:00,2022-02-27 05:00:00,2022-02-27,5,78.73,0.0,78.15,0.58
2022-02-27 11:00:00,2022-02-27 05:00:00,2022-02-27 06:00:00,2022-02-27,6,10.95,0.01,10.86,0.08
2022-02-27 12:00:00,2022-02-27 06:00:00,2022-02-27 07:00:00,2022-02-27,7,74.77,0.05,74.18,0.54
2022-02-27 13:00:00,2022-02-27 07:00:00,2022-02-27 08:00:00,2022-02-27,8,85.99,0.01,85.38,0.6
2022-02-27 14:00:00,2022-02-27 08:00:00,2022-02-27 09:00:00,2022-02-27,9,84.33,0.0,83.79,0.54
2022-02-27 15:00:00,2022-02-27 09:00:00,2022-02-27 10:00:00,2022-02-27,10,81.32,0.0,80.88,0.44
2022-02-27 16:00:00,2022-02-27 10:00:00,2022-02-27 11:00:00,2022-02-27,11,94.01,0.0,93.58,0.43
2022-02-27 17:00:00,2022-02-27 11:00:00,2022-02-27 12:00:00,2022-02-27,12,71.06,0.0,70.77,0.29
2022-02-27 18:00:00,2022-02-27 12:00:00,2022-02-27 13:00:00,2022-02-27,13,85.0,0.0,84.64,0.36
2022-02-27 19:00:00,2022-02-27 13:00:00,2022-02-27 14:00:00,2022-02-27,14,10.63,0.0,10.58,0.05
2022-02-27 20:00:00,2022-02-27 14:00:00,2022-02-27 15:00:00,2022-02-27,15,66.04,0.0,65.74,0.3
2022-02-27 21:00:00,2022-02-27 15:00:00,2022-02-27 16:00:00,2022-02-27,16,82.06,0.0,81.65,0.41
2022-02-27 22:00:00,2022-02-27 16:00:00,2022-02-27 17:00:00,2022-02-27,17,94.75,0.02,94.16,0.57
2022-02-27 23:00:00,2022-02-27 17:00:00,2022-02-27 18:00:00,2022-02-27,18,141.01,0.11,139.9,1.0
2022-02-28 00:00:00,2022-02-27 18:00:00,2022-02-27 19:00:00,2022-02-27,19,132.57,0.11,131.52,0.94
2022-02-28 01:00:00,2022-02-27 19:00:00,2022-02-27 20:00:00,2022-02-27,20,149.95,0.11,148.66,1.18
2022-02-28 02:00:00,2022-02-27 20:00:00,2022-02-27 21:00:00,2022-02-27,21,157.11,0.04,155.82,1.25
2022-02-28 03:00:00,2022-02-27 21:00:00,2022-02-27 22:00:00,2022-02-27,22,133.91,0.15,132.7,1.06
2022-02-28 05:00:00,2022-02-27 23:00:00,2022-02-28 00:00:00,2022-02-27,24,93.04,0.13,92.11,0.8
2022-02-28 06:00:00,2022-02-28 00:00:00,2022-02-28 01:00:00,2022-02-28,1,84.16,0.11,83.29,0.76
2022-02-28 07:00:00,2022-02-28 01:00:00,2022-02-28 02:00:00,2022-02-28,2,76.04,0.02,75.38,0.64
2022-02-28 08:00:00,2022-02-28 02:00:00,2022-02-28 03:00:00,2022-02-28,3,11.92,0.01,11.81,0.1
2022-02-28 09:00:00,2022-02-28 03:00:00,2022-02-28 04:00:00,2022-02-28,4,-2.17,0.0,-2.15,-0.02
2022-02-28 10:00:00,2022-02-28 04:00:00,2022-02-28 05:00:00,2022-02-28,5,67.08,0.0,66.53,0.55
2022-02-28 11:00:00,2022-02-28 05:00:00,2022-02-28 06:00:00,2022-02-28,6,46.37,0.0,46.03,0.34
2022-02-28 12:00:00,2022-02-28 06:00:00,2022-02-28 07:00:00,2022-02-28,7,85.51,0.0,84.79,0.72
2022-02-28 13:00:00,2022-02-28 07:00:00,2022-02-28 08:00:00,2022-02-28,8,87.39,0.0,86.63,0.76
2022-02-28 14:00:00,2022-02-28 08:00:00,2022-02-28 09:00:00,2022-02-28,9,67.49,0.01,66.97,0.51
2022-02-28 15:00:00,2022-02-28 09:00:00,2022-02-28 10:00:00,2022-02-28,10,6.33,0.0,6.28,0.05
2022-02-28 16:00:00,2022-02-28 10:00:00,2022-02-28 11:00:00,2022-02-28,11,86.26,0.0,85.94,0.32
2022-02-28 17:00:00,2022-02-28 11:00:00,2022-02-28 12:00:00,2022-02-28,12,71.35,0.0,71.13,0.22
2022-02-28 18:00:00,2022-02-28 12:00:00,2022-02-28 13:00:00,2022-02-28,13,31.26,0.0,31.17,0.09
2022-02-28 19:00:00,2022-02-28 13:00:00,2022-02-28 14:00:00,2022-02-28,14,-40.62,0.0,-40.57,-0.05
2022-02-28 20:00:00,2022-02-28 14:00:00,2022-02-28 15:00:00,2022-02-28,15,97.08,0.0,96.88,0.2
2022-02-28 21:00:00,2022-02-28 15:00:00,2022-02-28 16:00:00,2022-02-28,16,124.02,0.0,123.62,0.4
2022-02-28 22:00:00,2022-02-28 16:00:00,2022-02-28 17:00:00,2022-02-28,17,113.81,0.0,113.13,0.68
2022-02-28 23:00:00,2022-02-28 17:00:00,2022-02-28 18:00:00,2022-02-28,18,132.74,0.0,131.82,0.92
2022-03-01 00:00:00,2022-02-28 18:00:00,2022-02-28 19:00:00,2022-02-28,19,162.63,0.0,161.52,1.11
2022-03-01 01:00:00,2022-02-28 19:00:00,2022-02-28 20:00:00,2022-02-28,20,126.62,0.0,125.72,0.9
2022-03-01 02:00:00,2022-02-28 20:00:00,2022-02-28 21:00:00,2022-02-28,21,143.07,0.0,142.0,1.07
2022-03-01 03:00:00,2022-02-28 21:00:00,2022-02-28 22:00:00,2022-02-28,22,143.85,0.0,142.87,0.98
2022-03-01 04:00:00,2022-02-28 22:00:00,2022-02-28 23:00:00,2022-02-28,23,108.62,0.0,107.84,0.78
2022-03-01 05:00:00,2022-02-28 23:00:00,2022-03-01 00:00:00,2022-02-28,24,75.11,0.0,74.63,0.48
2022-03-01 06:00:00,2022-03-01 00:00:00,2022-03-01 01:00:00,2022-03-01,1,64.63,0.0,64.31,0.32
2022-03-01 08:00:00,2022-03-01 02:00:00,2022-03-01 03:00:00,2022-03-01,3,77.18,0.0,76.96,0.22
2022-03-01 09:00:00,2022-03-01 03:00:00,2022-03-01 04:00:00,2022-03-01,4,76.69,0.0,76.52,0.17
2022-03-01 10:00:00,2022-03-01 04:00:00,2022-03-01 05:00:00,2022-03-01,5,77.87,0.0,77.71,0.16
2022-03-01 11:00:00,2022-03-01 05:00:00,2022-03-01 06:00:00,2022-03-01,6,77.25,0.0,77.13,0.12
2022-03-01 12:00:00,2022-03-01 06:00:00,2022-03-01 07:00:00,2022-03-01,7,117.79,0.0,117.72,0.07
2022-03-01 13:00:00,2022-03-01 07:00:00,2022-03-01 08:00:00,2022-03-01,8,184.5,0.0,184.48,0.02
2022-03-01 14:00:00,2022-03-01 08:00:00,2022-03-01 09:00:00,2022-03-01,9,119.71,0.03,119.35,0.33
2022-03-01 15:00:00,2022-03-01 09:00:00,2022-03-01 10:00:00,2022-03-01,10,95.34,0.07,94.88,0.39
2022-03-01 16:00:00,2022-03-01 10:00:00,2022-03-01 11:00:00,2022-03-01,11,127.57,0.13,126.62,0.82
2022-03-01 17:00:00,2022-03-01 11:00:00,2022-03-01 12:00:00,2022-03-01,12,98.58,0.07,97.8,0.71
2022-03-01 18:00:00,2022-03-01 12:00:00,2022-03-01 13:00:00,2022-03-01,13,71.55,0.0,70.98,0.57
2022-03-01 19:00:00,2022-03-01 13:00:00,2022-03-01 14:00:00,2022-03-01,14,64.25,0.02,63.74,0.49
2022-03-01 20:00:00,2022-03-01 14:00:00,2022-03-01 15:00:00,2022-03-01,15,60.95,0.0,60.48,0.47
2022-03-01 21:00:00,2022-03-01 15:00:00,2022-03-01 16:00:00,2022-03-01,16,65.82,0.0,65.3,0.52
2022-03-01 22:00:00,2022-03-01 16:00:00,2022-03-01 17:00:00,2022-03-01,17,78.33,0.01,77.76,0.56
2022-03-01 23:00:00,2022-03-01 17:00:00,2022-03-01 18:00:00,2022-03-01,18,97.59,0.0,96.89,0.7
2022-03-02 00:00:00,2022-03-01 18:00:00,2022-03-01 19:00:00,2022-03-01,19,108.61,0.0,107.91,0.7
2022-03-02 01:00:00,2022-03-01 19:00:00,2022-03-01 20:00:00,2022-03-01,20,100.08,0.0,99.28,0.8
2022-03-02 02:00:00,2022-03-01 20:00:00,2022-03-01 21:00:00,2022-03-01,21,73.51,0.0,72.91,0.6
2022-03-02 03:00:00,2022-03-01 21:00:00,2022-03-01 22:00:00,2022-03-01,22,68.6,0.0,67.97,0.63
2022-03-02 04:00:00,2022-03-01 22:00:00,2022-03-01 23:00:00,2022-03-01,23,73.66,0.0,73.03,0.63
2022-03-02 05:00:00,2022-03-01 23:00:00,2022-03-02 00:00:00,2022-03-01,24,77.54,0.0,77.0,0.54
2022-03-02 06:00:00,2022-03-02 00:00:00,2022-03-02 01:00:00,2022-03-02,1,103.98,0.0,103.29,0.69
2022-03-02 07:00:00,2022-03-02 01:00:00,2022-03-02 02:00:00,2022-03-02,2,123.3,0.0,122.27,1.03
2022-03-02 08:00:00,2022-03-02 02:00:00,2022-03-02 03:00:00,2022-03-02,3,100.9,0.0,99.98,0.92
2022-03-02 09:00:00,2022-03-02 03:00:00,2022-03-02 04:00:00,2022-03-02,4,112.31,0.0,111.25,1.06
2022-03-02 10:00:00,2022-03-02 04:00:00,2022-03-02 05:00:00,2022-03-02,5,66.44,0.0,65.79,0.65
2022-03-02 11:00:00,2022-03-02 05:00:00,2022-03-02 06:00:00,2022-03-02,6,72.44,0.0,71.72,0.72
2022-03-02 12:00:00,2022-03-02 06:00:00,2022-03-02 07:00:00,2022-03-02,7,75.22,0.0,74.49,0.73
2022-03-02 13:00:00,2022-03-02 07:00:00,2022-03-02 08:00:00,2022-03-02,8,74.91,0.0,74.32,0.59
2022-03-02 14:00:00,2022-03-02 08:00:00,2022-03-02 09:00:00,2022-03-02,9,60.78,0.0,60.44,0.34
2022-03-02 15:00:00,2022-03-02 09:00:00,2022-03-02 10:00:00,2022-03-02,10,46.49,0.0,46.33,0.16
2022-03-02 16:00:00,2022-03-02 10:00:00,2022-03-02 11:00:00,2022-03-02,11,40.06,0.0,39.92,0.14
2022-03-02 17:00:00,2022-03-02 11:00:00,2022-03-02 12:00:00,2022-03-02,12,39.84,0.0,39.72,0.12
2022-03-02 18:00:00,2022-03-02 12:00:00,2022-03-02 13:00:00,2022-03-02,13,30.1,0.0,30.06,0.04
2022-03-02 19:00:00,2022-03-02 13:00:00,2022-03-02 14:00:00,2022-03-02,14,19.69,0.0,19.66,0.03
2022-03-02 20:00:00,2022-03-02 14:00:00,2022-03-02 15:00:00,2022-03-02,15,34.21,0.0,34.11,0.1
2022-03-02 21:00:00,2022-03-02 15:00:00,2022-03-02 16:00:00,2022-03-02,16,38.9,0.0,38.71,0.19
2022-03-02 22:00:00,2022-03-02 16:00:00,2022-03-02 17:00:00,2022-03-02,17,41.84,0.0,41.51,0.33
2022-03-02 23:00:00,2022-03-02 17:00:00,2022-03-02 18:00:00,2022-03-02,18,80.56,0.0,79.92,0.64
2022-03-03 00:00:00,2022-03-02 18:00:00,2022-03-02 19:00:00,2022-03-02,19,117.89,0.0,117.09,0.8
2022-03-03 01:00:00,2022-03-02 19:00:00,2022-03-02 20:00:00,2022-03-02,20,116.47,0.0,115.59,0.88
2022-03-03 02:00:00,2022-03-02 20:00:00,2022-03-02 21:00:00,2022-03-02,21,108.9,0.0,108.16,0.74
2022-03-03 03:00:00,2022-03-02 21:00:00,2022-03-02 22:00:00,2022-03-02,22,51.04,0.0,50.68,0.36
2022-03-03 04:00:00,2022-03-02 22:00:00,2022-03-02 23:00:00,2022-03-02,23,52.76,0.0,52.32,0.44
2022-03-03 05:00:00,2022-03-02 23:00:00,2022-03-03 00:00:00,2022-03-02,24,47.89,0.0,47.49,0.4
2022-03-03 06:00:00,2022-03-03 00:00:00,2022-03-03 01:00:00,2022-03-03,1,73.04,0.0,72.45,0.59
2022-03-03 07:00:00,2022-03-03 01:00:00,2022-03-03 02:00:00,2022-03-03,2,135.62,0.0,134.82,0.8
2022-03-03 08:00:00,2022-03-03 02:00:00,2022-03-03 03:00:00,2022-03-03,3,127.56,0.0,126.94,0.62
2022-03-03 09:00:00,2022-03-03 03:00:00,2022-03-03 04:00:00,2022-03-03,4,161.52,0.0,160.79,0.73
2022-03-03 10:00:00,2022-03-03 04:00:00,2022-03-03 05:00:00,2022-03-03,5,165.51,0.0,164.7,0.81
2022-03-03 11:00:00,2022-03-03 05:00:00,2022-03-03 06:00:00,2022-03-03,6,345.42,0.0,343.69,1.73
2022-03-03 12:00:00,2022-03-03 06:00:00,2022-03-03 07:00:00,2022-03-03,7,163.49,0.0,162.78,0.71
2022-03-03 13:00:00,2022-03-03 07:00:00,2022-03-03 08:00:00,2022-03-03,8,96.21,0.0,95.82,0.39
2022-03-03 14:00:00,2022-03-03 08:00:00,2022-03-03 09:00:00,2022-03-03,9,57.41,0.0,57.21,0.2
2022-03-03 15:00:00,2022-03-03 09:00:00,2022-03-03 10:00:00,2022-03-03,10,41.25,0.0,41.17,0.08
2022-03-03 16:00:00,2022-03-03 10:00:00,2022-03-03 11:00:00,2022-03-03,11,89.03,0.05,88.7,0.28
2022-03-03 17:00:00,2022-03-03 11:00:00,2022-03-03 12:00:00,2022-03-03,12,107.47,0.0,107.01,0.46
2022-03-03 18:00:00,2022-03-03 12:00:00,2022-03-03 13:00:00,2022-03-03,13,-10.58,0.0,-10.55,-0.03
2022-03-03 19:00:00,2022-03-03 13:00:00,2022-03-03 14:00:00,2022-03-03,14,84.91,0.1,84.48,0.33
2022-03-03 21:00:00,2022-03-03 15:00:00,2022-03-03 16:00:00,2022-03-03,16,109.53,0.05,108.73,0.75
2022-03-03 23:00:00,2022-03-03 17:00:00,2022-03-03 18:00:00,2022-03-03,18,153.77,0.01,152.37,1.39
2022-03-04 00:00:00,2022-03-03 18:00:00,2022-03-03 19:00:00,2022-03-03,19,133.44,0.02,132.29,1.13
2022-03-04 01:00:00,2022-03-03 19:00:00,2022-03-03 20:00:00,2022-03-03,20,144.76,0.07,143.46,1.23
2022-03-04 02:00:00,2022-03-03 20:00:00,2022-03-03 21:00:00,2022-03-03,21,179.65,0.11,177.71,1.83
2022-03-04 03:00:00,2022-03-03 21:00:00,2022-03-03 22:00:00,2022-03-03,22,142.68,0.06,141.16,1.46
2022-03-04 04:00:00,2022-03-03 22:00:00,2022-03-03 23:00:00,2022-03-03,23,156.23,0.02,154.65,1.56
2022-03-04 05:00:00,2022-03-03 23:00:00,2022-03-04 00:00:00,2022-03-03,24,142.53,0.0,141.15,1.38
2022-03-04 06:00:00,2022-03-04 00:00:00,2022-03-04 01:00:00,2022-03-04,1,125.31,0.0,124.39,0.92
2022-03-04 07:00:00,2022-03-04 01:00:00,2022-03-04 02:00:00,2022-03-04,2,128.67,0.0,127.7,0.97
2022-03-04 08:00:00,2022-03-04 02:00:00,2022-03-04 03:00:00,2022-03-04,3,116.16,0.0,115.24,0.92
2022-03-04 09:00:00,2022-03-04 03:00:00,2022-03-04 04:00:00,2022-03-04,4,118.64,0.0,117.77,0.87
2022-03-04 10:00:00,2022-03-04 04:00:00,2022-03-04 05:00:00,2022-03-04,5,121.02,0.0,120.28,0.74
2022-03-04 11:00:00,2022-03-04 05:00:00,2022-03-04 06:00:00,2022-03-04,6,153.97,0.0,153.29,0.68
2022-03-04 12:00:00,2022-03-04 06:00:00,2022-03-04 07:00:00,2022-03-04,7,216.5,0.0,215.62,0.88
2022-03-04 13:00:00,2022-03-04 07:00:00,2022-03-04 08:00:00,2022-03-04,8,178.21,0.0,177.63,0.58
2022-03-04 14:00:00,2022-03-04 08:00:00,2022-03-04 09:00:00,2022-03-04,9,95.7,0.0,95.58,0.12
2022-03-04 15:00:00,2022-03-04 09:00:00,2022-03-04 10:00:00,2022-03-04,10,78.81,0.0,78.71,0.1
2022-03-04 16:00:00,2022-03-04 10:00:00,2022-03-04 11:00:00,2022-03-04,11,91.87,0.0,91.89,-0.02
2022-03-04 17:00:00,2022-03-04 11:00:00,2022-03-04 12:00:00,2022-03-04,12,77.33,0.0,77.42,-0.09
2022-03-04 18:00:00,2022-03-04 12:00:00,2022-03-04 13:00:00,2022-03-04,13,76.84,0.0,76.95,-0.11
2022-03-04 19:00:00,2022-03-04 13:00:00,2022-03-04 14:00:00,2022-03-04,14,67.08,0.0,67.14,-0.06
2022-03-04 20:00:00,2022-03-04 14:00:00,2022-03-04 15:00:00,2022-03-04,15,64.78,0.0,64.72,0.06
2022-03-04 21:00:00,2022-03-04 15:00:00,2022-03-04 16:00:00,2022-03-04,16,65.77,0.0,65.58,0.19
2022-03-04 22:00:00,2022-03-04 16:00:00,2022-03-04 17:00:00,2022-03-04,17,90.34,0.0,89.9,0.44
2022-03-04 23:00:00,2022-03-04 17:00:00,2022-03-04 18:00:00,2022-03-04,18,145.35,0.0,144.35,1.0
2022-03-05 00:00:00,2022-03-04 18:00:00,2022-03-04 19:00:00,2022-03-04,19,109.52,0.0,108.77,0.75
2022-03-05 01:00:00,2022-03-04 19:00:00,2022-03-04 20:00:00,2022-03-04,20,132.47,0.0,131.46,1.01
2022-03-05 02:00:00,2022-03-04 20:00:00,2022-03-04 21:00:00,2022-03-04,21,117.12,0.0,116.14,0.98
2022-03-05 03:00:00,2022-03-04 21:00:00,2022-03-04 22:00:00,2022-03-04,22,130.44,0.0,129.41,1.03
2022-03-05 04:00:00,2022-03-04 22:00:00,2022-03-04 23:00:00,2022-03-04,23,101.48,0.0,100.74,0.74
2022-03-05 05:00:00,2022-03-04 23:00:00,2022-03-05 00:00:00,2022-03-04,24,96.5,0.0,95.88,0.62
2022-03-05 06:00:00,2022-03-05 00:00:00,2022-03-05 01:00:00,2022-03-05,1,100.56,0.0,100.04,0.52
2022-03-05 07:00:00,2022-03-05 01:00:00,2022-03-05 02:00:00,2022-03-05,2,99.82,0.0,99.37,0.45
2022-03-05 08:00:00,2022-03-05 02:00:00,2022-03-05 03:00:00,2022-03-05,3,94.32,0.0,93.89,0.43
2022-03-05 09:00:00,2022-03-05 03:00:00,2022-03-05 04:00:00,2022-03-05,4,78.71,0.0,78.35,0.36
2022-03-05 10:00:00,2022-03-05 04:00:00,2022-03-05 05:00:00,2022-03-05,5,79.22,0.0,78.85,0.37
2022-03-05 11:00:00,2022-03-05 05:00:00,2022-03-05 06:00:00,2022-03-05,6,104.86,0.0,104.36,0.5
2022-03-05 12:00:00,2022-03-05 06:00:00,2022-03-05 07:00:00,2022-03-05,7,130.62,0.0,129.89,0.73
2022-03-05 13:00:00,2022-03-05 07:00:00,2022-03-05 08:00:00,2022-03-05,8,106.95,0.0,106.34,0.61
2022-03-05 14:00:00,2022-03-05 08:00:00,2022-03-05 09:00:00,2022-03-05,9,76.14,0.0,75.77,0.37
2022-03-05 15:00:00,2022-03-05 09:00:00,2022-03-05 10:00:00,2022-03-05,10,24.17,0.0,24.13,0.04
2022-03-05 16:00:00,2022-03-05 10:00:00,2022-03-05 11:00:00,2022-03-05,11,37.28,0.0,37.24,0.04
2022-03-05 17:00:00,2022-03-05 11:00:00,2022-03-05 12:00:00,2022-03-05,12,37.4,0.0,37.35,0.05
2022-03-05 18:00:00,2022-03-05 12:00:00,2022-03-05 13:00:00,2022-03-05,13,35.83,0.0,35.75,0.08
2022-03-05 19:00:00,2022-03-05 13:00:00,2022-03-05 14:00:00,2022-03-05,14,34.79,0.0,34.71,0.08
